# CS_ID, depth (m)
 1,    310.71
 2,    331.32
 3,    421.43
 4,    492.44
 5,    525.73
 6,    589.75
 7,    641.50
 8,    747.29
 9,    779.77
10,    820.64
11,    923.63
12,    943.98
