# CS_ID, depth (m)
 1,    297.45
 2,    335.53
 3,    383.65
 4,    453.87
 5,    510.30
 6,    574.17
 7,    676.19
 8,    689.19
 9,    794.47
10,    871.36
11,    903.05
12,    987.49
