# CS_ID, depth (m)
 1,    294.98
 2,    339.53
 3,    397.92
 4,    481.63
 5,    529.71
 6,    623.26
 7,    651.59
 8,    695.86
 9,    772.52
10,    833.70
11,    915.68
12,    972.64
