# CS_ID, depth (m)
 1,    266.26
 2,    323.99
 3,    385.40
 4,    477.32
 5,    547.44
 6,    570.24
 7,    655.27
 8,    714.01
 9,    774.92
10,    847.68
11,    893.97
12,    954.63
