# CS_ID, depth (m)
 1,    280.31
 2,    368.09
 3,    383.95
 4,    445.11
 5,    520.91
 6,    571.38
 7,    642.86
 8,    695.00
 9,    755.53
10,    835.40
11,    915.13
12,    962.18
