# CS_ID, depth (m)
 1,    289.22
 2,    325.89
 3,    376.57
 4,    476.18
 5,    544.81
 6,    599.79
 7,    647.97
 8,    732.55
 9,    790.98
10,    870.61
11,    932.43
12,    995.55
