# CS_ID, depth (m)
 1,    307.11
 2,    353.21
 3,    407.16
 4,    498.54
 5,    544.21
 6,    593.47
 7,    663.69
 8,    739.16
 9,    757.75
10,    874.20
11,    919.96
12,    990.70
