# CS_ID, depth (m)
 1,    307.28
 2,    348.63
 3,    402.18
 4,    463.09
 5,    552.39
 6,    579.99
 7,    646.60
 8,    691.44
 9,    797.84
10,    865.74
11,    880.49
12,    996.19
