# CS_ID, depth (m)
 1,    265.01
 2,    312.69
 3,    380.07
 4,    477.66
 5,    501.67
 6,    599.86
 7,    660.23
 8,    744.39
 9,    784.26
10,    852.64
11,    878.05
12,    970.20
