# CS_ID, depth (m)
 1,    256.55
 2,    323.88
 3,    375.75
 4,    462.04
 5,    556.45
 6,    598.15
 7,    666.67
 8,    722.36
 9,    786.90
10,    824.61
11,    916.19
12,    966.39
