# CS_ID, depth (m)
 1,    278.56
 2,    332.88
 3,    398.91
 4,    492.76
 5,    543.10
 6,    588.48
 7,    636.31
 8,    728.20
 9,    784.52
10,    836.04
11,    904.56
12,    966.80
