# CS_ID, depth (m)
 1,    281.87
 2,    325.19
 3,    407.89
 4,    457.35
 5,    500.44
 6,    565.82
 7,    636.44
 8,    736.77
 9,    751.28
10,    816.34
11,    883.81
12,    996.55
