# CS_ID, depth (m)
 1,    302.81
 2,    367.53
 3,    399.77
 4,    440.58
 5,    550.50
 6,    600.29
 7,    652.44
 8,    720.54
 9,    776.16
10,    853.40
11,    934.18
12,    940.74
