# CS_ID, depth (m)
 1,    305.84
 2,    320.04
 3,    402.03
 4,    477.43
 5,    519.34
 6,    610.34
 7,    677.88
 8,    716.40
 9,    761.68
10,    869.81
11,    916.18
12,    947.31
