# CS_ID, depth (m)
 1,    290.45
 2,    327.95
 3,    411.71
 4,    443.56
 5,    519.94
 6,    623.21
 7,    652.16
 8,    729.41
 9,    772.84
10,    813.13
11,    881.65
12,    971.91
