# CS_ID, depth (m)
 1,    311.62
 2,    363.55
 3,    393.82
 4,    463.76
 5,    534.95
 6,    570.11
 7,    628.59
 8,    725.05
 9,    771.37
10,    851.86
11,    888.20
12,    954.37
