# CS_ID, depth (m)
 1,    300.48
 2,    370.67
 3,    432.40
 4,    474.47
 5,    540.17
 6,    588.59
 7,    683.87
 8,    708.75
 9,    805.62
10,    853.00
11,    900.73
12,    947.54
