# CS_ID, depth (m)
 1,    254.01
 2,    348.32
 3,    403.15
 4,    457.28
 5,    528.23
 6,    602.88
 7,    682.99
 8,    690.15
 9,    771.99
10,    834.86
11,    936.33
12,    979.83
