# CS_ID, depth (m)
 1,    282.77
 2,    339.63
 3,    414.74
 4,    453.51
 5,    546.05
 6,    581.80
 7,    627.44
 8,    711.69
 9,    756.89
10,    866.59
11,    927.92
12,    987.39
