# CS_ID, depth (m)
 1,    257.13
 2,    344.74
 3,    382.56
 4,    490.70
 5,    501.50
 6,    603.25
 7,    664.53
 8,    721.75
 9,    787.69
10,    837.48
11,    894.44
12,    981.26
