# CS_ID, depth (m)
 1,    255.88
 2,    368.39
 3,    416.47
 4,    466.88
 5,    545.22
 6,    588.89
 7,    657.93
 8,    717.32
 9,    801.76
10,    845.05
11,    909.20
12,    963.82
