# CS_ID, depth (m)
 1,    289.79
 2,    317.76
 3,    412.98
 4,    475.76
 5,    530.03
 6,    623.43
 7,    660.84
 8,    697.07
 9,    778.61
10,    835.73
11,    900.68
12,    945.24
