# CS_ID, depth (m)
 1,    272.25
 2,    342.82
 3,    395.58
 4,    497.73
 5,    516.45
 6,    566.85
 7,    669.92
 8,    691.75
 9,    770.85
10,    873.96
11,    880.29
12,    978.77
