# CS_ID, depth (m)
 1,    269.13
 2,    348.05
 3,    417.58
 4,    463.89
 5,    554.34
 6,    624.96
 7,    675.19
 8,    699.04
 9,    773.22
10,    870.00
11,    915.80
12,    975.91
