# CS_ID, depth (m)
 1,    309.34
 2,    366.55
 3,    381.42
 4,    441.90
 5,    530.14
 6,    576.84
 7,    666.60
 8,    714.10
 9,    767.21
10,    863.14
11,    880.91
12,    971.36
