# CS_ID, depth (m)
 1,    277.17
 2,    357.30
 3,    424.39
 4,    479.54
 5,    518.17
 6,    584.73
 7,    625.60
 8,    749.45
 9,    777.31
10,    824.37
11,    928.68
12,    949.05
