# CS_ID, depth (m)
 1,    300.22
 2,    324.79
 3,    412.15
 4,    497.42
 5,    530.99
 6,    578.97
 7,    667.29
 8,    703.32
 9,    771.64
10,    850.99
11,    889.89
12,    991.80
