# CS_ID, depth (m)
 1,    287.34
 2,    318.86
 3,    391.08
 4,    479.77
 5,    550.04
 6,    604.99
 7,    668.14
 8,    744.76
 9,    789.44
10,    824.71
11,    893.59
12,    946.43
