# CS_ID, depth (m)
 1,    270.17
 2,    336.46
 3,    384.98
 4,    448.21
 5,    502.53
 6,    588.88
 7,    669.79
 8,    741.69
 9,    811.42
10,    868.99
11,    907.55
12,    951.88
