# CS_ID, depth (m)
 1,    303.30
 2,    355.04
 3,    393.33
 4,    445.25
 5,    552.16
 6,    618.65
 7,    686.93
 8,    732.83
 9,    774.75
10,    870.18
11,    914.19
12,    988.48
