# CS_ID, depth (m)
 1,    291.75
 2,    327.19
 3,    375.47
 4,    441.60
 5,    552.49
 6,    598.77
 7,    641.12
 8,    721.52
 9,    758.29
10,    824.18
11,    932.63
12,    963.75
