# CS_ID, depth (m)
 1,    265.44
 2,    318.59
 3,    409.88
 4,    479.43
 5,    552.32
 6,    564.86
 7,    650.29
 8,    749.06
 9,    763.33
10,    831.32
11,    914.32
12,    968.39
