# CS_ID, depth (m)
 1,    256.92
 2,    365.75
 3,    387.99
 4,    455.58
 5,    536.40
 6,    600.58
 7,    676.66
 8,    696.74
 9,    760.05
10,    851.56
11,    887.35
12,    958.64
