# CS_ID, depth (m)
 1,    298.49
 2,    327.91
 3,    386.31
 4,    454.59
 5,    555.54
 6,    566.58
 7,    676.49
 8,    733.37
 9,    760.66
10,    851.00
11,    884.50
12,    976.61
