# CS_ID, depth (m)
 1,    290.92
 2,    372.10
 3,    394.95
 4,    459.52
 5,    525.41
 6,    566.92
 7,    659.31
 8,    705.95
 9,    766.39
10,    871.87
11,    891.67
12,    950.78
