# CS_ID, depth (m)
 1,    260.10
 2,    370.09
 3,    378.64
 4,    442.85
 5,    562.47
 6,    623.22
 7,    645.67
 8,    711.76
 9,    798.30
10,    823.36
11,    921.30
12,    991.82
