# CS_ID, depth (m)
 1,    258.63
 2,    319.53
 3,    415.24
 4,    487.77
 5,    515.83
 6,    622.89
 7,    680.48
 8,    722.28
 9,    756.39
10,    820.16
11,    888.61
12,    942.86
