# CS_ID, depth (m)
 1,    303.62
 2,    346.07
 3,    408.07
 4,    450.25
 5,    528.05
 6,    622.01
 7,    675.76
 8,    739.64
 9,    785.74
10,    848.32
11,    896.60
12,    991.12
