# CS_ID, depth (m)
 1,    275.14
 2,    367.80
 3,    430.61
 4,    475.42
 5,    550.82
 6,    571.37
 7,    652.24
 8,    736.95
 9,    785.18
10,    826.22
11,    887.49
12,    964.63
