# CS_ID, depth (m)
 1,    261.01
 2,    373.88
 3,    407.27
 4,    441.62
 5,    549.74
 6,    571.28
 7,    648.24
 8,    690.06
 9,    810.32
10,    851.86
11,    885.72
12,    978.30
