# CS_ID, depth (m)
 1,    287.71
 2,    321.42
 3,    414.53
 4,    467.35
 5,    527.84
 6,    617.66
 7,    630.04
 8,    735.73
 9,    768.84
10,    860.18
11,    889.57
12,    965.95
