# CS_ID, depth (m)
 1,    294.79
 2,    333.37
 3,    402.02
 4,    450.42
 5,    542.51
 6,    609.58
 7,    630.92
 8,    713.50
 9,    808.51
10,    856.11
11,    911.02
12,    957.75
