# CS_ID, depth (m)
 1,    259.14
 2,    372.65
 3,    431.99
 4,    488.32
 5,    546.84
 6,    562.92
 7,    674.35
 8,    744.82
 9,    810.31
10,    833.51
11,    886.95
12,    987.51
