# CS_ID, depth (m)
 1,    301.61
 2,    320.02
 3,    436.99
 4,    469.56
 5,    528.61
 6,    591.78
 7,    677.67
 8,    736.29
 9,    807.77
10,    833.60
11,    901.79
12,    950.03
