# CS_ID, depth (m)
 1,    310.25
 2,    369.63
 3,    413.65
 4,    498.75
 5,    528.54
 6,    582.02
 7,    665.88
 8,    731.94
 9,    779.63
10,    860.56
11,    883.30
12,    985.81
