# CS_ID, depth (m)
 1,    267.90
 2,    362.95
 3,    379.62
 4,    484.27
 5,    530.27
 6,    606.01
 7,    644.57
 8,    706.48
 9,    801.57
10,    824.56
11,    882.60
12,    945.98
