# CS_ID, depth (m)
 1,    278.40
 2,    362.27
 3,    378.03
 4,    485.63
 5,    560.93
 6,    604.76
 7,    661.75
 8,    730.56
 9,    770.75
10,    837.00
11,    905.89
12,    997.73
