# CS_ID, depth (m)
 1,    254.81
 2,    314.68
 3,    428.94
 4,    463.13
 5,    510.03
 6,    600.56
 7,    672.95
 8,    698.44
 9,    811.03
10,    874.55
11,    923.04
12,    995.51
