# CS_ID, depth (m)
 1,    286.64
 2,    357.86
 3,    390.68
 4,    481.03
 5,    552.74
 6,    591.10
 7,    684.89
 8,    707.88
 9,    806.52
10,    873.17
11,    912.59
12,    974.69
