# CS_ID, depth (m)
 1,    267.71
 2,    337.52
 3,    429.83
 4,    479.25
 5,    524.47
 6,    571.00
 7,    655.53
 8,    717.89
 9,    768.25
10,    873.39
11,    915.48
12,    955.51
