# CS_ID, depth (m)
 1,    300.02
 2,    349.14
 3,    407.94
 4,    475.44
 5,    537.24
 6,    574.57
 7,    678.96
 8,    703.77
 9,    786.38
10,    838.67
11,    908.33
12,    974.58
