# CS_ID, depth (m)
 1,    311.72
 2,    361.07
 3,    421.45
 4,    468.33
 5,    537.43
 6,    567.68
 7,    661.08
 8,    744.06
 9,    764.44
10,    872.93
11,    880.51
12,    978.79
