# CS_ID, depth (m)
 1,    258.32
 2,    344.97
 3,    381.54
 4,    445.24
 5,    531.50
 6,    590.22
 7,    625.65
 8,    746.46
 9,    798.80
10,    850.36
11,    900.85
12,    978.50
