# CS_ID, depth (m)
 1,    291.48
 2,    352.18
 3,    424.01
 4,    494.15
 5,    530.91
 6,    567.33
 7,    645.70
 8,    692.69
 9,    788.96
10,    855.97
11,    889.58
12,    957.04
