# CS_ID, depth (m)
 1,    269.45
 2,    371.98
 3,    387.76
 4,    491.93
 5,    505.20
 6,    576.42
 7,    680.39
 8,    703.57
 9,    776.62
10,    819.81
11,    916.75
12,    987.44
