# CS_ID, depth (m)
 1,    281.29
 2,    363.58
 3,    389.37
 4,    458.44
 5,    530.38
 6,    574.20
 7,    648.08
 8,    713.86
 9,    750.08
10,    860.06
11,    892.46
12,    952.56
