# CS_ID, depth (m)
 1,    261.77
 2,    329.25
 3,    412.94
 4,    471.19
 5,    513.95
 6,    622.54
 7,    680.28
 8,    723.03
 9,    794.95
10,    814.54
11,    881.51
12,    987.38
