# CS_ID, depth (m)
 1,    275.00
 2,    353.64
 3,    424.09
 4,    463.85
 5,    530.22
 6,    605.71
 7,    675.95
 8,    693.70
 9,    752.93
10,    836.21
11,    900.47
12,    993.10
