# CS_ID, depth (m)
 1,    283.69
 2,    353.41
 3,    413.44
 4,    471.91
 5,    537.09
 6,    589.28
 7,    654.37
 8,    688.60
 9,    774.10
10,    848.90
11,    916.45
12,    956.98
