# CS_ID, depth (m)
 1,    309.36
 2,    346.26
 3,    383.71
 4,    483.58
 5,    559.48
 6,    589.18
 7,    679.24
 8,    735.43
 9,    753.84
10,    817.97
11,    875.72
12,    958.31
