# CS_ID, depth (m)
 1,    296.15
 2,    316.01
 3,    381.01
 4,    453.28
 5,    523.74
 6,    613.46
 7,    626.85
 8,    706.83
 9,    810.31
10,    861.13
11,    889.63
12,    950.25
