# CS_ID, depth (m)
 1,    307.43
 2,    352.91
 3,    410.11
 4,    439.77
 5,    558.18
 6,    587.30
 7,    684.74
 8,    724.93
 9,    795.98
10,    856.89
11,    884.91
12,    962.04
