# CS_ID, depth (m)
 1,    285.20
 2,    325.31
 3,    424.18
 4,    487.39
 5,    501.19
 6,    592.59
 7,    626.05
 8,    733.08
 9,    770.27
10,    835.12
11,    911.59
12,    964.43
