# CS_ID, depth (m)
 1,    278.90
 2,    373.44
 3,    401.68
 4,    465.32
 5,    504.91
 6,    620.45
 7,    630.92
 8,    703.73
 9,    811.06
10,    831.20
11,    891.73
12,    941.49
